ax,ay,az
 -73,  -44,   -4
 -81,  -77,  -13
 -99, -112,    9
 -14,  -57,   57
   1,  -29,   66
 -20,    6,   64
  29,  -20,   17
 -27,   71,   84
  40,  -75,   33
-223,  -10,   36
 -47,  -66,   44
  92,   89,  -28
 207,   35,  -82
 -23,  -14,   40
  62,   -3,   55
-111,    6,  -75
  49,   40,  -29
 138,  -21,  -26
 -55,   40,   60
 -52,   -6,    0
 -39,   17,   63
  41,  -49,  -40
  82,   15,  -83
 107,   54,   25
 -70,    5,    5
   6,    7,   -8
   1,   45,   -2
  12,   20,   -2
   7,    6,    0
  22,   28,   -3
  32,  -14,  -52
  29,   39,   19
 142,   81,   67
  95,   66,   94
  69,    5,   58
 131,  138,   40
 114,  174,  109
  95,   18,  -48
  80,   29,  -73
  36,   26,   45
 -24,   30,   22
  50,   12,   86
 -72,   70,  -17
-357,  -12,  -45
-303,  131,  -24
-512,  -56,   -5
 235,   77,   87
-106, -119,   72
-267,  105, -106
 -91,  -70,  -13
 144,  113,   22
 -81,  -52,  -36
-151,   28,   -8
-172,   28,   63
  -2, -113,   68
-344,  104,  158
  20,  -39,  -37
 149,  -37,  108
-170, -114, -117
-168,   35,  -34
 -29, -143,  -23
 -79,    0,  -19
 -19,   76,  111
  27,  -86,   31
 -23,  -28,  -29
 -36,  -21,    9
  -9,   -2,    1
  -5,   -8,   -2
  -1,   -2,    0
   1,    2,    1
   3,    0,    0
  -1,   -1,   -1
  -3,    1,    1
  -3,    1,    0
  -2,   -1,    1
  -2,    1,    0
  -2,    2,    0
  -1,    0,   -1
  -2,    1,    0
  -2,    1,    0
  -2,    0,    1
  -1,    2,    0
  -1,    1,    0
  -1,    0,    1
  -2,    0,    1
  -1,   -1,    0
  -1,    0,    1
  -2,    0,    2
  -2,    1,    0
  -2,    0,    1
  -2,    0,    0
  -1,    0,    1
  -1,    1,    0
  -3,    1,    0
  -2,    0,    1
  -2,    0,    1
  -2,    0,    0
  -2,    3,    2
  -2,    0,    2
  -3,    0,    2
  -2,   -3,   -6
  -1,    1,    0
  -2,    0,    2
  -2,    1,    1
  -4,    0,    1
  -3,    0,    0
  -3,    0,    1
  -3,    0,    1
  -3,    1,    2
  -1,    1,    0
  -2,   -1,    0
  -2,    0,    1
  -4,    0,    2
  -2,    0,    0
  -1,   -1,    0
  -2,   -1,    1
  -2,    0,    0
  -1,    0,    0
  -1,    0,    1
  -2,    0,    1
  -2,    0,    2
  -2,    0,    2
  -2,    1,    2
  -2,    0,    2
  -2,    1,    1
  -1,    0,   -1
  -2,    0,    0
  -1,   -1,    0
  -1,    1,    2
  -2,    0,    0
  -2,    0,    1
  -2,    0,    2
  -2,    1,    2
  -2,    0,    0
  -2,    1,    1
   0,    0,    1
  -3,    0,    1
  -3,    1,    0
  -2,    0,    0
  -2,    1,    0
  -1,    0,    0
  -2,    1,    1
  -1,    0,    2
  -3,    0,    2
  -3,    1,    0
  -3,    1,    2
  -2,    0,    1
  -2,    1,    1
  -2,    1,    1
  -2,    0,    1
  -2,    2,    0
  -3,    0,    0
  -3,    0,    1
  -2,    1,    1
  -2,    0,    1
  -2,    1,    1
  -2,    0,    0
  -3,   -1,   -1
  -2,    0,   -1
  -2,   -1,    2
  -2,    1,    2
  -2,    0,    1
  -1,   -1,    1
  -2,    0,    2
  -3,    1,    1
  -2,    1,    1
  -2,   -1,    1
  -1,    0,    0
  -3,    0,    1
  -2,   -1,    1
  -3,    0,    1
  -2,    0,    1
  -3,    0,    1
  -2,    0,    1
  -2,    0,    1
  -4,    1,    0
  -2,    1,    2
  -2,    1,    0
  -3,    0,    2
  -2,    0,    1
  -2,    0,    0
  -3,   -1,    1
  -4,    1,    0
  -2,    0,    0
  -1,    1,    0
  -3,    0,    0
  -2,    0,    1
  -1,    0,    1
  -2,   -1,    1
  -3,    0,    1
  -2,    1,    1
  -1,    0,    0
  -2,    0,    1
  -3,    1,    0
  -2,    0,    1
  -3,    1,    1
  -2,    1,    1
  -2,   -1,    2
  -1,    0,    1
  -3,    0,    0
  -3,    0,    1
  -3,   -1,    1
  -2,    0,    2
  -3,    1,    2
  -4,    0,    1
  -2,    0,    1
  -2,    0,    0
  -2,    0,    1
  -3,    1,    1
  -2,    0,   -1
  -3,    0,    1
  -3,   -1,    0
  -2,    1,    1
  -3,    1,    0
  -2,    0,    0
  -2,    0,    0
  -2,    1,    0
  -3,    0,    0
  -2,    1,    0
  -3,    0,    1
  -2,    0,    1
  -1,    0,    1
