ax,ay,az
 -20,  -66,   20
-107,  -62,  -18
 -49,   -5,  -69
  -5, -195,    6
-154,  -80, -139
  63,  -81,  177
  -5,   42,   80
-512,  -74,   44
-173,   -6,   30
  40,  -54,   26
-284,  -52,   68
 -24,  -30,    1
 -10,   31,  -24
  34,   73,  114
  61,   41,   29
   9,   86,  -79
 -64,  -82,  -52
 182,   24,  -51
  38,  -20,  -36
 -49,   41,   75
  69,   48,   57
  -6,  -14,  -83
 113,   68,   42
 117,  -16, -125
  63,   24,   19
  30,   17,  -10
  -1,   42,   12
  -1,   -2,   -3
   1,    2,    2
   9,    3,    1
   1,    2,    1
   0,    3,    1
   0,    3,    0
   0,    4,    1
   7,   10,   -2
  12,   10,    2
   8,    7,    0
  31,   16,    4
  17,  -12,  -25
 -34,  -24,    2
  88, -100, -115
 -83,   24,  -17
   0,   59,   66
 103,   76,   11
 129,  100,    7
 453,  -15, -176
-250,    4, -114
  88, -192, -119
 -16,   31,  121
 -46,   56,  -23
 -94,  -22, -100
 387,  -48,  -62
 321,  -12,    5
-132,   32,   33
-174, -136,   33
-110,  115,  261
-307,  -95,   -5
-312,   60,   47
-182,  170,  175
 195,    9,  -13
   8, -162,   47
 -29,   -8,  162
-326,   70,  -38
 -80, -169,   74
  56,  -18,   48
 -97,  113,  109
  84,  -94,    6
  45,   10,    3
-142,  -98,  -21
  24,  -77,  -65
 -17,   64,   95
 -96,  106,  158
 -58,  -18,  -11
 -59,  -41,  -16
 -24,   -9,    5
  -1,    7,    5
  -2,   -5,   -3
  -1,    2,    3
  -1,    0,    2
   0,    3,    0
  -2,    1,    2
  -3,    1,    0
  -3,    1,    2
  -2,    1,    2
  -2,    0,    1
  -2,    0,    1
  -1,    0,    1
  -2,    1,    2
  -2,    1,    2
  -2,    0,    1
  -2,    0,    1
  -1,    0,    0
  -2,    1,    1
  -1,    0,    1
  -1,    1,    2
  -2,    0,    0
  -2,    2,    1
  -2,    1,    0
  -2,    1,    1
  -1,    0,    2
  -2,    1,    1
   0,    0,    0
  -2,    1,    0
  -1,    0,    1
   0,    2,    1
  -1,    1,    1
  -2,    1,    1
  -1,    1,    2
  -2,    1,    0
  -1,    1,    0
  -1,    0,    0
  -2,    1,    2
  -2,    1,    0
  -1,    1,    0
  -2,    0,    0
  -2,    1,    1
  -2,    1,    1
  -1,    2,    1
  -2,    2,    2
  -1,    1,    1
  -2,    1,    1
  -2,    1,    1
  -1,   -1,    1
  -1,    0,   -1
  -2,    1,    0
  -2,    0,    1
  -3,    1,    0
  -2,    0,    0
  -2,    0,    1
  -1,    0,    0
  -1,    1,    2
  -1,    1,    1
  -1,    0,    0
  -3,    2,    0
  -2,    0,    1
  -1,    2,    0
  -2,    2,    1
  -3,    0,    0
  -1,    1,    0
  -2,    1,    2
  -2,    2,    2
  -2,    1,    0
   0,   -1,    1
   0,    0,    0
  -1,    0,    2
  -2,    1,    1
  -2,    2,    0
  -2,    1,    0
  -2,    2,    1
  -2,    0,    1
  -2,    0,    2
  -2,   -1,    0
  -2,    1,   -1
  -2,    1,    1
  -1,    0,    0
  -2,    2,    1
  -1,    0,    2
  -2,    1,    1
  -1,    0,    1
  -2,    1,    0
  -3,    1,    1
  -2,    1,    1
  -2,    2,    1
  -2,    0,    0
  -2,    2,    0
  -2,    1,    2
  -2,    0,    1
  -2,    2,    1
  -2,    1,    1
  -3,    2,    1
  -3,    2,    1
  -1,    1,    0
  -2,    0,    0
  -2,    1,    1
  -1,    0,    1
  -2,    0,    0
  -2,    1,    2
  -1,    0,    0
  -1,    0,    1
  -2,    0,    0
  -2,    1,    1
  -1,    1,    2
  -2,    1,    1
  -3,    0,    1
  -1,    0,    0
  -2,    1,    1
  -3,    0,    1
