ax,ay,az
  48,  -93,  -40
 -49,  114,   13
  11,  -48,  -41
 136,  -12,   59
  41,  238,  170
  -3,   56,  -44
 -65,  -20,   41
-235,   78,  -20
-205,   84,  -13
   9,    3,   54
  45,  -21,    6
 196,  -20,   71
  15,  -73,   -5
-281,   52,   45
 217,  -52,   10
-149,   35,   29
-328,  -40,   16
 -32,  -55,    2
 -63,  -55,  -12
   6, -155,   48
-155, -145,   39
  15,  -18,   22
 -37, -124,  -67
 -77,  -38,  -34
 -17,  -33,   -3
 -42,  -18,   -5
 -14,  -31,  -24
  -7,  -22,   -8
   0,   73,   11
 -10,   -4,    4
   0,  -11,   -8
 -44,  -20,  -20
 -22,  -31,   -4
 -25,  -77,  -23
-187,    7,  -16
  88,   -7,  -41
  34,  -57,  -97
 171,   -2,  -71
 102,  -73,   40
-210,   10,   -7
-292,  -75,   26
 -98,   63,  -21
-502,   40,   21
-294,  -99,  121
 371,   83,   77
-374,  131,   66
 -68,   34,   30
 104,   75,   -8
 -91,   98,    1
 129,   82,   18
 -82,  110,  -17
  -4,   52,  -54
 188,   43,   -9
-122,  127,   40
  -9,  104,  -20
  -6,   31,   -6
   4,    7,    2
   4,   34,  -11
   9,   11,   15
  -9,   28,  -22
  16,   16,  -38
  52,   46,   27
  -6,  -55,  -36
-190,  -21,    9
  89,  -19,  -80
 178,    1,  -16
-191,   74,    7
 112,  -76,   47
 113,  -40,    6
  51,   14,   19
-176,   -2,   52
  -2,   70,  -21
 -90,  -27,    6
 -34, -109,   16
 -21,  -60,   43
  59,  -22,    9
 101,  -60,  -42
 -63,  -79,  -23
  27,  -34,   -8
-118,   50,   18
 -42,  -40,   -8
 -14, -102,   48
 -51,  -55,    6
  32,  -39,   36
  59,   -4,  -30
 110,   86,   54
  89,  -29,  -13
-142, -129,  -97
  96,   -4,   -5
 172,  -21,   37
  98,  -22,  -23
  46,  -11,  -10
  74,   20,    5
  51,   20,   -4
 151,  -11,   14
  83,  -33,  -33
 -14,   39,   17
 146,   11,  -16
  35,  -11,   13
 133,  -43,   23
  72,   20,   57
 129,   25,   23
  95,   76,   21
-164,   84,   -5
 100,   39,   -6
 -16,   -1,   37
 -69,   13,   56
 -34,  -97,   60
  -6,  -86,   35
-141,  -72,  -28
 217, -141,   45
   7,   -6,  -46
 -78,  -19,   77
 -64,   -8,   30
 -39,  -99,  -29
-128,  -46,   16
-127,   54,   73
-137,  -67,  -19
 -27,   31,   48
 -50,   -3,    9
  -9,    3,    5
  -7,   -3,    0
   3,    3,    3
   3,    2,    0
   4,    0,    1
  -2,    1,    2
  -2,    0,    0
  -1,    0,    1
  -2,    0,   -1
  -1,    1,    2
  -2,   -1,    1
  -1,   -1,    1
  -2,   -1,    1
  -2,    0,    1
  -2,    0,    1
  -3,    0,    2
  -1,   -2,    1
  -2,   -1,    1
  -2,    0,    2
  -3,    0,    1
  -3,    0,    2
  -4,    2,    1
  -2,    0,    0
  -2,    1,    1
  -2,    1,    1
  -2,    2,    1
  -3,   -1,    0
  -3,    0,    1
  -3,   -2,    0
  -3,    0,    2
   0,   -1,    0
   3,    1,    2
   0,   -1,   -1
  -3,   -1,    1
  -2,   -1,    1
  -2,    0,   -1
  -2,    1,    1
  -2,   -1,    0
  -3,    0,    0
  -2,   -1,    0
  -2,    0,    1
  -1,   -1,    2
  -2,    0,    1
  -2,    1,    1
  -2,    1,   -1
  -4,    0,    0
  -4,    2,    0
  -2,   -1,    0
  -3,    1,    0
