ax,ay,az
 224,   71,  -65
 -24,  -51,  -50
 -81,  -65,  -11
 -25,    4,  -20
  -6, -110, -124
  55,  -14,   -7
 -92,  -24,  -64
  -4,   64,  118
 137,  -50, -123
-142,  -23,  -15
  54,  -87,  -90
  43,    0,  -53
 105, -106, -125
  83,  185,  130
  14, -103, -103
  89,   56,   79
-207,  -26,  -33
 -56,   99,   58
 -60,   15,  -27
 -83,   73,   43
 -79,   21,  154
 -96,   20,   30
 -33,   41,   80
 184,   53,   22
  23,   77,   34
 120,  -24,   -5
  81,  -34,  141
 108,    5,   -8
  -5,  -31,  116
 -40, -105,  -57
 -95,  -22,   31
   4, -125, -124
 -46, -153, -113
 -45,  -58,  -11
  20,    4,   30
  -1,  -31,   -4
   2,    0,    2
   1,    0,   -1
   0,   -1,    2
   4,   -7,    2
 -14,   -8,    7
  22,  -36,    8
  63,   17,   54
  -1,  -60,  -21
  -2,  -54,   29
 -54, -131,  -47
  57,  -33,   36
  25,  104,   75
-167,   15,    6
 -66,  -37,   87
-101, -101, -173
  26, -109,  -27
   1,   11,  125
-111,  -69,  -27
-151,   91,   96
-120,  -18,   -6
  61,  -12,  -32
 196,   -5,  114
  28,   30,  129
-134,   -9,   10
  81,  -21, -138
 -34,  -18,  -34
  27,   23,  -55
 -20,   75,   30
  17,   42,   16
-153,   20,   22
  22, -129, -169
  50,  188,  115
 -75,  -38,   49
-103,   55,    2
-185,  -35,   81
  96,   -6,   31
   8,   13,  -79
 -19, -112,   -4
  -8,   30,  -40
  95,  163,  -19
 -64,  -56,   14
-155,  -88,  -16
-125,    2,  -51
  85, -115,  -32
   9,   51,   57
 129,    4,  -22
  16,  -25,   93
  31,  -28,  105
 -69,  -74,  -14
 266, -132,    7
  91,  -38,   51
 -71, -132,  -53
  56,  -49,   10
  69,  -45,    5
  25,   -2,    3
  20,    0,    1
  -1,    0,    0
  -2,    0,    2
  -4,   -1,    0
  -5,   -1,    0
  -3,    0,    0
  -2,    1,    1
   0,   -1,    1
  -2,    0,    2
  -1,   -1,    0
  -1,   -1,    1
  -2,   -1,    1
  -3,   -1,    0
  -3,   -1,    1
  -2,    0,    0
  -2,   -1,    0
  -1,   -1,    1
  -4,   -1,    0
  -2,    0,    0
  -3,   -1,    1
  -2,   -1,    2
  -2,   -1,    1
  -2,   -1,    1
  -3,   -1,    1
  -2,   -1,    1
  -3,    2,    0
  -2,    0,    0
  -1,   -1,    2
  -1,   -2,    1
  -3,   -2,    2
  -3,    0,    1
  -3,    0,    1
  -2,   -1,    0
  -2,    0,    1
  -2,   -1,   -1
  -2,    0,    0
  -3,    0,    1
  -2,    0,    0
  -3,    0,    0
  -2,   -1,   -1
  -2,   -1,    1
  -1,   -1,    1
  -2,   -1,    0
  -2,    0,    2
  -3,    0,    2
  -3,    0,    1
  -2,   -1,    1
  -2,   -1,    1
  -3,    1,    1
  -1,    0,    1
  -2,   -1,    1
  -1,   -1,    1
  -3,   -1,    1
  -3,   -1,    1
  -1,   -1,    1
   0,    0,    2
  -1,   -2,    1
  -2,   -1,    1
  -2,   -1,    0
  -1,   -1,    0
  -1,   -2,    1
  -2,   -1,    1
  -2,    0,    1
  -2,   -1,    1
  -3,    0,    1
  -4,    0,    1
  -2,   -1,    1
  -2,   -1,    2
  -2,   -1,    1
  -2,   -2,    1
  -2,   -1,    2
  -2,   -1,    0
  -2,   -1,    2
  -3,    0,    0
  -2,    0,    1
  -3,    0,    0
  -2,   -1,    0
  -2,   -1,    1
  -2,   -1,    1
  -3,   -1,    1
  -1,   -1,    1
  -2,   -1,    2
  -2,   -1,    1
  -2,   -1,    0
  -2,   -1,    2
  -1,    0,    1
  -3,   -1,    0
  -2,   -1,    0
  -3,    0,    2
  -2,   -1,    1
  -2,   -1,    1
