ax,ay,az
 -33,  -23,    7
  34,   -9,   10
-121,  -36,  -55
 -10,  -64,  -24
-180,  -73,   -8
  52,   32,    9
   3,  -90,  -31
  15,   13,   47
-105,  -71,  -41
 121, -117,   18
 -50,  100,  -35
  -6,   41,  135
  -7,   55, -121
-148,  -47,   22
 -29,  -24,   79
-112,   -7,  -14
   8,  -27,   58
-103,  130,   12
-167,   52,   25
 126,   35,   49
  20,  130,    0
   2,  -59,  -47
-101,  -69,  -68
 109,   -3,  -10
  80,  144,   74
  22,    7,   42
 -66,   -8,    9
  -2,   16,   -8
 -14,   30,  -19
  33,   49,   33
  -2,   62,   -3
   1,    6,    2
  26,   38,   -2
  -6,   13,  -14
  24,  -12,  -77
  18,   56,   19
  42,   48,    4
  22,   82,   43
-201,  -37,   35
 -13,   39,   -7
 -89,   11,    2
 197,    4,    6
  23,  122,   99
 -44,  -26,  -17
 169,   50,   -5
-136,  -73,  -75
 111,   58,   -2
 -69,    3,   33
 -64,   70,  -48
  83,   37,  -59
-183,   48,   33
 170,  -11,   17
 118,  -44,   17
 100,  -85,  -17
 127,   -1,    0
   7,   -9,   60
 -92,  -88,   23
 -46, -101,   -1
 -53,  -40,   51
  99,   10,  -82
-199,  -61,  -22
 206,  -31,    2
-191,   76,  -75
  24,   38,    4
-115,  -22,   25
  47,  -12,   44
  64, -128,   -8
  77,  -99,   15
 -45,   17,  156
 -46,  -49,  -14
 -34,   29,   67
  -6,  -21,  -10
 -27,  -10,    4
 -11,    0,    4
   2,    1,    4
   1,    3,    0
  -1,    3,    3
  -2,    2,    1
  -3,    0,    0
  -3,    0,    0
  -2,    1,    0
  -2,    1,    0
  -2,    2,    0
  -2,    0,    1
  -1,    0,    1
  -2,    1,    1
  -2,    1,    0
  -3,    1,   -1
  -3,    2,    2
  -2,    0,    1
  -2,    0,    1
  -2,    1,    1
  -2,    1,    1
  -1,    0,    1
  -4,    1,    1
  -3,    1,    0
  -2,    1,    2
  -1,    2,    1
  -1,    0,    2
  -2,    1,    2
  -2,    1,    2
  -2,    1,    1
  -1,    1,    1
  -2,    1,    0
  -3,    1,    0
  -3,    0,    1
  -2,    0,    1
  -2,    1,    2
  -3,    1,    0
  -2,    2,    1
  -2,    1,    2
  -1,    0,    1
  -2,    1,    1
  -2,    0,    1
  -2,    1,    0
  -2,    1,    1
  -2,    1,    2
  -2,    1,    1
  -2,    0,    1
  -3,    1,    1
  -2,    0,    2
  -3,    1,    0
  -3,    1,    0
  -3,    0,    0
  -3,    1,    1
  -2,    1,    0
  -2,    0,    2
  -2,    1,    0
  -3,    1,    0
  -2,    1,    2
  -3,    1,    1
  -1,    0,    1
  -2,    1,    2
  -2,    2,    1
  -3,    1,    0
  -3,    1,   -1
  -2,    2,    1
  -3,    0,    2
  -1,    1,    1
  -2,   -2,   -1
  -2,    1,    1
  -2,    0,    0
  -2,    1,    1
  -3,    2,    1
  -2,    0,    1
  -3,    0,   -1
  -3,    2,    1
  -2,    1,    0
  -4,    0,    0
  -3,    0,    0
  -4,    1,    0
  -2,    1,    0
  -2,    1,    0
  -3,    2,    0
  -2,    1,    1
  -3,    2,    0
  -3,    1,    1
  -3,    0,    1
  -3,    0,    2
  -2,    0,    1
  -2,    1,    0
  -3,    2,    1
  -2,    0,    2
  -3,    1,    1
  -3,    1,    1
  -2,    1,    1
  -1,    0,    0
  -2,   -1,   -1
  -3,    1,    1
  -4,    1,    1
  -4,    1,    1
  -3,   -1,    1
  -4,   -2,   -3
  -2,    1,    2
  -2,    1,    2
  -4,    1,    1
  -3,    1,    2
  -2,    1,    2
  -3,    1,    1
  -1,    1,    1
  -2,    0,    1
  -3,    1,    2
  -4,    2,    0
  -3,    2,    1
  -3,    2,    1
  -3,   -1,    1
  -2,    0,    0
  -3,    1,    1
  -2,    1,    2
  -5,    1,    1
  -3,    2,    1
  -3,    2,    2
  -2,    0,    1
  -2,    1,    0
  -4,    2,    0
  -2,    1,    0
  -3,    1,    1
  -3,    1,    0
  -4,    2,    1
  -3,    1,    1
  -3,    1,    2
  -4,    1,    0
  -3,    2,    1
  -4,    2,    1
  -3,    1,    1
  -4,    1,    0
  -3,    1,    1
  -3,    2,    1
  -4,    1,   -1
  -3,    1,    1
  -3,    0,    0
  -5,    1,    0
  -4,    1,    0
  -3,    1,    1
  -2,    0,    0
  -2,    0,    1
  -3,    1,    3
  -4,    1,    1
  -2,    2,    2
