ax,ay,az
  25,  -96, -158
  71,   95,   -6
 181,   -6,   38
 160,   80,   38
  80,   22,  133
  10,   39,   35
 335,    6,  120
  17,   -5,   96
  84,  -14,   12
  91,  -80,  180
 181, -139,  -58
 251,  -14,  -78
   3,   19,  -19
-175,   54,  -42
 177,   51,   51
 152,   17,  -32
-140,   55,   -3
 -32,   98,  -43
 189,  -42,   32
-169,   41,  106
 101,  -32,  -44
  53,  -72,   46
 -67,  -19,   20
  93,  -66,  -36
  10,  -41,   35
-234,   14,    8
  40,  -42,  -69
 -30,   95,   87
 -87,   25,   69
 -75, -119,   11
-167,  -60,  -63
 -45,  -22,   35
 -71,  -38,   29
-199,   55,   52
 250,  -62,   65
 -73,  118,  151
-148,  -29,  150
-100,  -30,   84
-173,   -5,   81
-189,   74,   94
  35,   75,  -45
  87,   -2, -111
-197,   25,    1
-208,  -83,   23
  35,  -54,   25
  97,  -95,  -42
 -44,  116,   34
-140,   56,    0
-196,   45,  -22
-309,   42,   38
  83,  -47,   22
 -97,   80,   31
 227,   57,  175
   2,    5,  -29
 -87,   10,  -61
 -39,   95,  -27
 -76,   17,   -1
 -35,  134,   74
  -2,  108,    6
  38,   21,  -44
   2,  124,   35
  37,  141,  -52
 -84,  -20,  -81
-157,   45,   -5
  -2,   55,  -52
   9,   54,  -94
 115,    4,   12
 194,    8,   31
-107,   18,  -70
  44,  -93,   86
 117,   33,  -57
-189,   27,   29
 229,  116,  -15
  40,   20,  -14
 122,  113,   -8
  93,  -24,   -1
 108,   11,  148
  71,    1,   -4
  12, -110,  -54
  14,  -31,  -10
  -4,  -14,    1
  -9,    2,    3
  -3,    4,    3
   0,    1,    0
   0,    0,    0
   0,    1,    1
   0,   -2,    2
  -1,    1,    1
  -1,    1,    0
  -1,    0,    1
  -1,    1,    1
  -2,    1,    3
  -2,    0,    3
  -4,    0,    2
  -3,    0,    2
   2,    3,    1
   2,    2,    1
  -1,   -1,    3
   2,    2,    1
   1,    2,    1
  -1,    0,    0
   3,    4,    2
   3,    0,   -1
   0,   -1,   -1
  -1,    1,    2
  -1,    0,    0
  -2,    1,    1
  -1,    1,    1
  -1,    0,    1
  -2,    1,    0
  -1,    0,    0
  -1,    1,    1
  -1,    0,    1
  -1,    1,    0
  -2,    0,    1
  -1,    0,    1
   0,    1,    1
   0,    0,    1
  -4,   -1,    1
  -2,    0,    2
  -1,    1,    0
  -1,    1,    1
  -2,    2,    2
  -2,    1,    0
  -1,    0,    0
  -1,    1,    1
  -2,    1,    1
   0,   -1,    1
   0,    0,    1
  -1,    1,    1
  -2,    1,    1
  -1,    0,    2
  -1,    0,    0
  -1,    0,    1
  -2,    0,    2
  -1,    1,    1
  -1,    1,    1
  -1,    1,    1
  -1,    0,    1
  -1,    0,    0
  -1,    0,    1
  -2,    1,    1
  -1,    1,    0
  -1,    1,    1
  -1,    1,    2
  -2,    2,    0
  -1,    0,    0
  -1,   -1,    0
  -1,    0,    0
  -2,    1,    3
  -1,    2,    1
  -1,    0,    2
  -1,    1,    1
  -2,    1,    1
  -1,    0,    1
  -2,    1,    2
  -1,    0,    1
  -1,    1,    1
  -1,    2,    0
  -1,    0,    2
  -2,    1,    0
  -1,    0,    0
  -1,    0,    1
  -1,    2,    1
  -1,    1,    1
  -2,    1,    1
  -1,    0,    1
  -2,    1,    0
  -1,    1,    0
  -1,    1,    1
  -1,    1,    1
  -1,    0,    0
  -2,    1,    1
  -1,    2,    0
  -1,    0,    0
  -1,    2,    1
  -2,    2,    1
  -1,    0,    1
  -1,    0,    1
  -1,    0,    1
  -2,    1,   -1
  -2,    2,    1
  -2,    1,    1
  -1,    0,    0
  -2,    3,    2
  -1,    1,    1
  -2,    1,    2
  -1,    0,    1
  -1,    1,    1
  -1,    0,    1
  -2,    2,    1
  -2,    0,    1
  -3,    2,    0
  -2,    1,    1
  -1,    1,    0
  -2,    2,    1
  -1,    1,    0
  -2,    2,    0
  -1,    0,    2
  -2,    0,    1
   1,    0,    1
  -1,    0,    2
  -1,    1,    0
  -2,    2,    2
  -1,    1,    1
  -2,    2,   -1
  -1,    0,    1
  -2,    1,    0
  -2,    1,    0
  -1,    2,    0
  -1,    0,    0
  -1,    1,    0
  -1,    1,    0
  -2,    0,    1
  -3,    1,    1
  -1,    2,    0
  -1,    1,    1
  -1,    2,    1
   0,    1,    0
  -2,    1,    1
  -1,    2,    0
  -1,    0,   -1
  -1,    0,    0
  -2,    1,    0
  -1,    1,    0
  -1,    1,    2
  -1,    0,    1
  -1,    0,    0
  -1,    1,    0
  -2,    1,    0
