ax,ay,az
   4,  -12,  -78
 -13,   39,   41
 -26,  -33,  -72
  -6,   84,   92
  70,    9,  -32
-108,   -6,   10
-173,    3,   24
  86,   29,  -46
  -3,   57,   26
 -12,    6,   48
  10,   51,  -29
  -7,   -1,   17
 151,   97,    3
-105,   16,   26
  31,   31,  107
 -70,  -27,   33
-100,  -54,   24
  34,  -62,   11
 107,   14,   66
 246,  -55,   -9
 -11,  133,  124
 105,    9,  -78
 136,  -62,   51
  -6,   48,   23
  25,   57,   44
 -34,   56,  166
-230,   11,  -46
  12,  -76,   19
  76,  -96,  -10
 -28, -109,  -18
 135, -200,  -10
 129,   85,  -65
 -37, -107,  -40
-148,   86,  -22
  31,   -7,  -33
-166,  -25,  -11
  48,  -96,   27
 -78,   17,  165
 -37,  -24,  113
 -14,  -88,   10
   1,   -2,   62
-197,  -12,  -21
 -91,  -24,  -11
-107,  -42,  -94
  41,  -72,  -18
 112,  -77,   -2
 132,   75,   23
  39,   32,   29
   4,   81,   77
  56,   -5,  -24
 164,   21,  186
  -6,  -88,  -18
-150,  -34,   53
-192,   18,   98
  34,   33,   -5
 -19,  -21,  -23
  -1,   39,  -10
 -69,   11,  -29
  42,  -75,  -14
  61,  121,   61
  70,  -34,    1
 -14,  139,   52
 -10,  -62,  -91
  38,   83,  -17
  71,   24,   20
  51,   29,    0
  44,    8,   -2
  33,   -2,   33
  54,  -14,  -37
 109,   46,   14
 -67,  -52,   47
 168,  -12,  -17
 242,   28,   26
-166,  -13,  -43
-113,   23,   33
 173,   19,  -32
 -64,  -35,  -50
 -58, -164,    8
-157,   25,  -38
  16,   -9,  -15
  90,   43,  -46
 138,  -60,   16
 123, -136,  -27
  41,  -76,   14
-295, -106,   -8
 -49,   35,   16
-156,   16,   52
 -33,  -25,   -9
   6, -105,  -84
 -69,   55,   -2
  42,   -7,   79
  63,   -4,    1
-112,  -81,  -27
  85,  -67,   -9
 -56,  -21,   25
  -6,   92,   -6
  45,   38,  -40
-104,  -93,  -59
 -66,   55,  -31
  13,   50,   76
  15,   60,   24
-185,  -77,   10
  37,   57,   20
  14,   23,   62
 -31,   41,   16
 -72,   27,   -6
  39, -111,   68
-160,    7,    6
 -72,  -22,   -7
 -54,  -28,   16
 -51,  -31,   53
 -99,  -10,   24
  25,  -49,  -76
-128,  -30,   -3
  50,   37,  -13
 -55,  -95,  -56
  26,  -45,   -2
  60, -108,   19
  43,  -27,  -12
  48,   -4,   -1
  21,    0,    0
  12,   -3,   -1
  -1,    2,    2
  -5,    1,    2
  -4,   -1,    2
  -5,    0,    0
  -4,    0,    0
  -2,    0,    0
  -2,    0,    1
  -3,   -2,   -2
   1,   -1,    0
   0,    0,    0
  -2,    0,    1
  -4,    0,    1
  -3,   -8,   -8
  -2,    3,    3
   0,    0,    1
   0,    2,    3
  -6,   -1,    1
  -5,    2,    2
  -5,    0,   -1
  -2,    0,    1
  -3,   -2,    2
  -2,    1,    3
  -5,   -1,    1
  -3,   -1,    1
   0,    0,    0
   3,    0,   -1
  -1,   -1,   -1
  -4,   -1,    2
  -2,    0,    2
  -3,   -2,    0
  -3,    0,    0
  -3,    0,    2
  -3,    0,    2
  -2,   -1,    3
  -2,   -1,    0
  -3,    1,   -1
  -2,    0,    2
  -2,   -2,    0
  -1,   -2,    1
  -2,   -1,    0
  -3,    0,    2
  -3,    0,    1
  -2,   -1,    1
  -3,    0,    1
  -2,   -1,    1
  -3,    0,    1
  -2,   -1,    1
  -1,    0,    2
  -2,   -1,   -1
  -3,   -1,    1
  -2,    0,    1
  -2,   -2,    0
  -2,   -1,    2
  -2,   -1,    0
  -2,   -1,    0
  -3,    0,    2
  -3,    0,   -1
  -2,   -1,    0
  -2,   -2,    1
  -2,    0,    1
  -2,   -2,   -1
  -1,   -5,   -4
  -2,    0,    3
  -2,   -1,    1
  -2,   -1,    1
  -1,    1,    1
  -1,    0,    1
  -2,   -1,    0
  -1,   -2,    2
  -3,    0,    2
  -3,    0,    1
  -1,   -2,    1
  -2,   -2,    0
  -1,   -3,    1
  -2,    0,    1
  -3,    0,    1
  -3,    0,    1
  -2,   -1,    0
  -1,   -2,    0
  -2,    0,    1
  -1,   -1,    0
  -2,   -2,    0
  -1,   -1,    1
  -2,   -1,    0
  -1,   -1,   -1
  -2,    0,    1
  -2,   -2,    0
  -2,   -2,    1
  -2,   -1,    0
  -2,    0,    0
  -1,   -1,    1
  -2,   -1,    0
  -2,   -1,    0
  -2,   -2,    1
  -3,    0,    1
  -1,    0,    0
  -2,    0,    1
  -1,    0,    1
  -1,    0,    0
  -2,   -1,    0
  -3,    0,    2
  -3,   -1,    1
  -3,    0,   -1
  -2,   -1,    1
  -1,   -2,    1
  -3,    0,    1
  -3,    0,    1
