ax,ay,az
 101,   85,   -7
  75,   77,  -11
  -6,   58,   19
 -10,   26,  -67
 -63,   98,  -37
-103,  -83,  -83
 -27,    3, -147
 -23,   36,   17
  26,  -79,   51
  88,  -86,  -50
  53,  -34,  -12
  12,   -5,   66
  11,  -64, -120
  34,   93,   64
 151,   38,   46
 -30,  -11,  -32
  84,  109,  134
  71,  -76,   30
  81,  -60,  -43
  -5,  -37,  137
  82,  -27,  -83
 -10, -138,  -90
 -20, -207, -123
 -79,  -75,   16
  56,  136,   81
-100, -123,   46
  91,  131,  102
  44,   25,   92
 -30,  -22,   79
 130,  -20,   48
-125,   48, -138
-119,  -23,  -46
  64,  -64,   48
 213,   -4,   11
-197,  124,  -74
 320,  -97,  -28
-198,  188, -134
 160,  -14,  -52
 130,  -17,   23
   9,   65,  -20
 -46,   89,    9
 -40,   35,  -17
 -82,  141,  -73
   7,   52,   51
 -13,   68,   27
-169,  128,  -21
  50,   -5,   33
  39,   38,   63
  22,   59,  -41
-131,   19,   16
 147,    9,  -83
-122,   15,  -16
  -3,    8,   21
   3,  -22,  -91
  33,   77,   28
 107,  -25,   36
-219,  -13,  102
  85,   16,  -48
  -4,  -59,  -31
-448,  -72,   17
 135,   57,   25
 -16, -109,   23
  33,  -49,   16
  62,  -52,    2
  19,  -63,  132
-148,  -24,  -48
  84, -129,  -12
 -17,  -35,    9
  63,   13,   -1
  24,  -14,   71
-122,  -85,   52
 110, -100,  -61
  51,  -89,   34
  15,  -47,   36
 117,  -72,   91
-165,  -65,   -7
  40, -116,   32
-106,   56,  -17
  59,    2,   25
-226, -100,   73
  65,   13,  -67
 -20,   19,  -38
-104,   40,   32
 146,   21,   85
  49,  -41,  130
 -25,  -52,   76
 -23,   27,   -1
-334,   80,  -50
 -71,  -11,  -42
 128,   70,   91
-109,    8,    6
 116,   55,  -11
-140,  -15,   83
  99,  -13,   10
-111,   21,   41
-200,  109,   35
 131,   45,   12
   6,   36,  -12
   4, -106,   -9
  60,  -11,  -25
-275,    6,   19
   2,  -39,  -11
-141,   42,   81
  33,    9,  -11
 -22,   63,   43
-181,  -31,  -44
 106,   74,   44
 -19,  120,   21
 -25,  -65,  -63
-126,   28,  -17
  49,   78,   27
 184,   40,   15
  11,   12, -104
 -37,   12,  -33
  94,  -59,  -13
  75,   -9,   35
  21,   69,   73
 -12, -106,   50
 -41,  -88,   26
 -31,  102,    7
-107,   85,  -63
-106,  -11,   83
 167,  -17,  -23
   6,  -70,   -1
   0,   -3,   62
 -33,  -88,  -36
  -5,   -1,    5
 -13,    3,    7
  -3,    1,    0
   1,    1,    0
  -1,    1,    0
  -2,    4,    6
  -2,    2,    1
  -2,    1,    1
  -2,    1,    1
  -3,    1,    0
  -1,    1,    1
  -3,    0,    2
  -3,    1,    1
  -2,    4,    3
  -2,    1,    1
  -2,    1,    2
  -3,    1,    1
  -3,    1,    1
  -2,    1,    1
  -4,   -3,   -1
  -4,    0,   -1
  -4,    1,   -1
  -4,   -1,   -1
  -3,    2,    0
  -3,    2,    0
  -2,    2,    2
  -4,    3,    1
  -3,    1,    1
  -4,    3,    1
  -3,    0,    1
  -3,    2,    2
  -2,    2,    0
  -4,    2,    2
  -4,    1,    1
  -3,    2,    1
  -5,    0,    0
  -2,    2,    1
  -3,    2,    1
  -2,    1,    1
  -3,    2,    0
  -3,    2,    2
  -2,    2,    1
  -3,    1,    0
  -3,    2,    1
  -1,    1,    1
  -3,    1,    1
  -4,    1,    0
  -3,    2,    1
  -2,    0,    1
  -4,    1,    1
  -4,    3,    1
  -3,    3,    2
  -2,    2,    0
  -3,    2,    1
  -3,    2,    1
  -4,    2,    1
  -3,    2,    1
  -3,    1,    0
  -3,    1,    1
  -5,    2,    0
  -2,    2,    1
  -3,    1,    1
  -3,    2,    2
  -3,    1,    1
  -3,    1,    1
  -2,    1,    1
  -3,    0,    0
  -4,    2,    1
  -3,    1,    0
  -3,    2,    1
  -2,    1,    1
  -2,    1,    1
  -3,    0,    1
  -3,    1,    0
  -3,    1,    1
  -3,    2,    0
  -3,    2,    0
  -3,    2,    1
  -3,    0,    1
  -3,    2,    2
  -2,    2,    1
  -3,    2,    0
  -3,    1,    2
  -2,    1,    1
  -2,    1,   -1
  -3,    3,    2
  -2,    2,    1
  -3,    1,    0
  -3,    2,    1
  -3,    1,    0
  -3,    2,    0
  -3,    0,    1
  -4,    2,    1
  -2,    1,    1
  -3,    3,    2
  -2,    1,    0
  -2,    1,    0
  -3,    0,    1
  -3,    1,    0
  -3,    2,    1
  -3,    1,    0
  -3,    2,    0
