ax,ay,az
  25,  -21,  -45
-148,   16,   20
  36,  -13,  -41
 -11,   26,  -10
 -71,   29,   31
-115,   31,    7
  16,  105,   30
  77,  -11,  -19
  29,   76,    6
 -22,   30,  -29
  23,  -17,   10
  30,   16,   31
  88,   -6,    6
-299,  -25,    0
 271,  -58,    1
  89,   35,   33
-106,   10,    4
 154,  -70,  -33
  85, -142,   14
 137, -138,   93
 -87,  -93,  -26
 239,  -60,  -32
  32,  -56,  -62
  48,   67,  -21
  -9,  -53,   10
-192, -104,   39
  44,  -97,    5
 264,   20,   13
 183,   -8,  -36
  58,  -19,   36
 -77,  -82,   45
-269,  -63,    8
-174, -146,   53
 267,  -79,   -4
 216,  -41,  -13
 311,  -25,   19
  70,  -74,   39
-165, -185,  -19
  85,  126,  -16
 -89,   25,  -13
 -84,  -56,   41
  21,   14,  -20
-133,   79,  -55
 -43,  -88,  143
-153,  -34,  -36
-175,   22,   34
-110,  109,   57
   8,  -29,    7
 139,  -17,   16
  86,  -53,    3
  69,    4,   94
 -73,  -96,   92
  78,  -29,   -8
  46,  -28,   70
  30,    5,   28
  55,   14,    5
  49,   12,   -1
 128,   46,  -22
   3,  -49,  -70
   1,   59,   -6
 321,   14,   24
  94,  -52,   12
 -87,  -55,   29
-239,    4,  -28
  69,   -1,  -44
 -15,    5,   49
 -91,   99,  -25
-102,    1,    3
-335,   29,  -12
 102,  -76,   58
 245,   20,  -30
  39,   83,  -33
 -83,   47,    7
 -14,   52,   65
   3,    9,   59
 -36,   77,    8
  95,  -14,   24
-115,  -52,   14
 260,  -81,   26
-463,  -36,  -38
 -25,    7,  -20
-105,    8,   33
 120,  -19,   47
 -90,   41,   41
 -37,   32,   24
 149,   -1,   20
  59,   27,    2
 -81,   43,  -16
-224,   26,   81
  43,  108,   17
-102,  -21,   57
 218,  -65,  -86
 -88,  -11,  -11
  32, -176,  109
  60, -105,   44
 174,  -97,   76
 137,   19,   90
 124,  -56,   21
 -34,   35,  154
  56,    7,    1
 -26,   41,   92
  -4,   11,   52
 -77,    4,   73
  95,  -32,   18
  73,   -8,   43
  60,  -10,    8
  13,   -3,   14
  16,   -2,    1
  11,    0,    2
   3,   -2,    2
   2,   -5,    1
  -1,   -4,   -1
  -6,   -2,    0
  -4,   -2,    0
  -3,   -3,    1
  -2,   -1,    1
   1,   -1,   -1
   0,   -2,    2
  -1,   -3,    0
  -2,   -3,    0
  -2,   -3,   -3
  -3,   -1,    0
   0,   -1,    0
  -3,   -7,   -6
   0,   -1,    3
  -2,   -2,    0
   0,   -1,    1
  -2,    0,    0
  -3,   -3,   -1
  -2,   -3,   -1
  -2,   -1,   -1
  -2,   -1,    2
  -1,    0,    1
  -3,   -1,    1
  -2,   -2,    0
  -1,   -1,    0
  -1,   -2,    1
  -2,   -2,   -1
  -3,   -1,    0
  -3,   -1,    0
  -2,   -1,    0
   0,   -1,    0
   0,    0,    0
  -2,   -1,   -1
  -3,    0,    2
  -4,   -3,   -2
  -2,   -1,    0
  -2,   -1,    0
  -3,   -2,   -3
  -3,   -1,    0
  -2,   -1,    0
  -1,    0,    0
   0,   -1,    0
  -2,    0,    0
  -3,   -2,   -1
  -3,   -2,    0
  -2,   -1,   -1
  -1,   -1,    1
  -2,   -1,    1
  -3,   -1,   -1
   0,   -2,    0
   0,   -1,    0
  -1,   -1,    0
  -2,   -2,    0
  -2,   -1,    0
  -1,   -2,   -1
  -1,   -2,    0
  -2,    0,    0
  -2,   -1,    0
  -1,   -2,   -1
  -1,   -2,    0
  -1,   -1,   -1
  -1,   -2,    0
  -2,   -1,   -1
  -1,   -1,    0
  -2,   -1,    0
  -3,    0,    1
  -1,   -3,   -1
  -2,   -1,   -1
  -2,   -2,    0
  -1,   -1,    0
  -2,   -2,    1
  -1,   -1,    0
  -2,   -1,    0
  -2,   -1,    0
  -2,    0,    1
  -3,   -1,    0
   0,    0,    0
  -1,    0,    0
  -1,   -1,    0
  -2,   -1,   -1
  -2,   -1,   -1
  -3,   -1,    0
  -1,    0,   -1
  -2,   -1,    0
  -2,   -1,   -2
  -2,   -1,    0
  -2,   -1,    0
  -2,    0,    1
  -1,   -1,    0
   0,   -2,   -1
  -2,    0,    0
  -2,   -1,   -1
  -1,    0,   -1
  -1,   -2,    0
  -1,   -1,    0
   0,   -1,   -1
  -2,   -1,   -1
  -1,   -1,    0
  -1,    0,    1
  -1,   -1,   -1
  -1,   -1,    0
  -2,   -1,    1
  -2,   -1,    0
  -1,   -2,   -1
  -4,   -1,    0
  -1,   -1,   -1
  -2,   -2,    0
   0,   -2,   -1
  -2,   -1,    0
  -1,   -1,    0
  -1,   -2,    0
  -1,    0,   -2
  -2,   -1,    0
  -2,   -2,   -1
  -1,   -1,   -3
  -2,    0,    0
  -1,   -1,   -1
  -3,   -1,    0
  -1,    0,    0
  -2,   -1,   -1
  -1,   -1,    0
  -2,   -2,    1
  -1,   -2,    0
  -1,   -2,    0
  -1,   -1,    1
  -1,    0,    0
  -1,   -1,    0
