ax,ay,az
  12,   -1,   14
 -93,  -51,  -16
-121,   -6,  -14
 -79,  -72,   38
  84,   -9,  -51
 -67,   40,   -1
 -63,   46,  -19
-122,  142,  -19
 -11,   42,   33
  67,   38,   32
 207,   -6,   37
  59,  -54,   34
-399,  108,    9
 -85,   17,    2
 114,  -17,  -98
-105,  -46,  -22
 -50,  -43,  -23
  54,  -32,  -63
  44,   81,   42
 -10,  -43,   -3
  23,   53,   60
  56,  -20,  -36
  29,  -34,    7
  49,  101,  -28
   0,   -4,  -10
   8,    6,  -25
  17,   14,   -8
  17,    6,   -1
  24,   20,   -6
 -17,   -5,  -33
   4,  -17,    5
 -27,  -88,  -68
  20,   35,   15
  -2, -111,  -67
  23,  -26,  -35
  16,   55,   32
  67,   12,   65
 107,   33,   65
 243,   -1,  -64
  20,  -54, -141
  -5,  156,   15
 137,  -27,  -16
-108,  -34,   69
   7,   16,   13
  65,   59,  -57
  12,   45,   73
 265,  -52,   37
-156,   28,   10
 -92,  -31,   69
  76,   19,  -68
 305,  -94,   22
 -95,  -53,   -3
-293,   49,   25
 114,  -54,    0
 143,  -63,   52
 -58,   79,   15
-156,   64,  -10
-112,   -3,   59
  34,   37,    9
 220,   20,   -4
  89,  -98,    4
-126,   13,   44
  28,  -28,   -7
  60,  -57,   29
-119, -104,  -63
 -21,  -13,  -47
 -72,  -28,   -8
 -27,    0,   -2
 -30,  -15,    0
 -14,   -4,   -3
  -6,   -6,   -1
   4,    0,    0
   4,    3,    1
   6,    4,    2
  -1,   -3,    0
  -3,   -1,    0
  -2,    4,    4
  -3,   -7,   -9
  -2,    0,    0
  -1,    1,    1
  -2,    1,    0
  -2,    1,    1
   0,    3,    0
  -1,    3,    1
  -1,    1,    2
   0,   -3,   -2
  -2,    1,    3
   0,    2,    2
   1,    2,    0
   0,    2,    0
   0,    2,    3
  -2,    1,    1
  -2,    1,    1
  -2,    3,    0
  -2,    3,    0
  -2,    2,    1
  -1,    0,    1
  -3,    1,    2
  -1,    1,    0
  -2,    2,    1
  -2,    2,    1
  -1,    0,    2
  -1,    1,    1
  -1,    2,   -1
  -2,    1,    0
  -1,    3,    1
  -2,    1,    1
  -1,    0,    0
  -3,    2,    2
  -2,    0,   -1
  -1,    2,    1
  -1,    1,    0
  -2,    1,    1
  -1,    0,    1
  -2,    2,    1
   0,    1,    1
  -3,    2,    1
  -1,    1,    0
  -2,    1,   -1
  -2,    1,    1
  -2,    1,    1
  -1,    1,    1
  -2,    1,    1
  -1,    1,    1
  -1,    1,    1
  -2,    1,    0
  -1,    2,    0
  -1,    2,    2
  -2,    2,    0
  -2,    1,   -1
  -2,    0,    1
  -1,    2,    0
  -2,    0,    1
  -2,    1,    2
  -1,    1,    1
  -2,    1,    1
  -2,    1,    0
  -2,    2,    0
  -2,    3,    1
  -2,    1,    1
  -2,    1,    2
  -1,    1,    1
  -1,    2,   -1
  -2,    1,    2
  -3,    1,    1
  -2,    1,    0
  -2,    1,    1
  -2,    2,    0
  -1,    1,    0
  -2,    2,    1
  -2,    2,    1
  -1,    1,    1
  -1,    0,    1
  -1,    2,    2
  -1,    0,    1
  -1,    1,    0
  -2,    2,    0
  -2,    1,    1
  -2,    1,    0
  -2,    1,    3
  -1,    1,    1
  -1,    1,    1
  -3,    3,    0
  -2,    3,    2
  -2,    1,    2
  -2,    1,    2
  -2,    0,    1
  -2,    2,    1
  -1,    0,   -1
  -3,    1,    0
  -1,    2,    0
  -1,    1,    2
  -2,    1,    1
  -3,    2,    1
  -2,    1,    2
  -1,    1,    1
  -2,    1,    0
  -3,    2,    1
  -3,    0,    1
  -2,    2,   -1
  -1,    3,    0
  -3,    3,    1
  -3,    2,    0
  -3,    1,    0
  -4,    1,    0
  -3,    2,    1
  -2,    2,    0
  -2,    2,    0
  -2,    1,    1
  -2,    2,    0
  -2,    1,    1
  -2,    1,    2
  -3,    1,    1
  -2,    1,    1
  -3,    1,    1
  -3,    1,    1
  -2,    1,    1
  -2,    2,    0
  -2,    1,   -1
  -1,    2,    0
  -2,    1,    0
  -1,    1,    1
  -2,    2,    0
  -2,    2,    2
  -2,    0,    0
  -3,    1,    1
  -2,    1,    1
  -2,    1,    0
  -3,    3,    1
  -3,    1,    1
  -2,    1,    2
  -2,    1,    1
  -2,    2,    0
  -1,    2,    0
  -4,    3,    1
  -3,    2,    1
  -2,    2,    1
  -2,    2,    0
  -3,    0,    1
  -3,    1,    1
  -3,    1,    0
  -2,    2,   -1
  -3,    3,    1
  -2,    1,    1
  -2,    2,    1
