ax,ay,az
 -15,   80,   41
 -17,   57,   13
 171,   20,  -38
 -83,   -4,   -6
-208,  -64,  -15
 113,   77,  122
-276,  -93,  -48
 299, -124,  -85
 -22,   39,   36
 -66,  -14,   42
  -7,    0,  -43
-154,   33,   45
 277,  -91,  -44
 -13,   81,  112
 228,  -69,  -62
 244,   62,   80
  57,  -42,  -50
 284,   55,  -80
 -18,  -67,   39
 170,   56,   97
-309,   73, -148
 170,  -19,   31
 -78,  -99,  129
 162, -152,  -59
 -62,  164,  -74
 254,   26,   95
 -48,  -28, -155
 -78,   21,  132
 -74,  -72,  100
 -10,  -74,  139
 161, -155,  -56
 183,  -22,  132
 -36,  -53,  203
-185,  -94,   60
 119,   21,  -19
-161,  -64,   39
-281,   12,  284
-223,    7,  -58
 -61,    9,   14
 343, -206,  183
  49,  141,  -32
 117, -247,  136
-435,  -47,  149
-449,  -78,  254
-512, -256,  223
-459,  511, -129
-512, -360,  -11
-512, -141,  164
 511,  120,   14
-512,  511, -185
  90,   46,  131
-199,  130,   29
 351, -142,   99
-364,   31,   25
-177,  -20,  -86
  75, -167,   37
-145,   52,   95
-231,   71,   14
-132,   67,    2
  36,  -56,  -24
 -93,  -15,   58
  67,  169,   72
  21,  -34,    8
-133,   26,   54
  87,  -54,   27
 174,   46,   49
 318,   84,   81
 -33,   51,    0
-148,   19,  -77
 141,   19,    6
 -59,  -26,    2
 -42,   53,  158
-191,  -11,   24
  38,   25,   26
-121,    4,   76
  48,    8,   18
  29,   11,   -7
 178,  -92,  -87
 -61,   48,   60
 -37,   10,  145
  52,   59,   98
 205,  -62,  -43
 111,  -21,   61
-178,  -91,   80
 137,  -89,  -24
  72,  -52,  -15
   7,  -84,    6
   4,  -26,   14
  -2,  -10,   -2
  -8,   -1,    2
  -3,   -3,    1
  -3,    2,    2
  -1,    0,    1
  -2,    0,    1
   1,    0,    0
   0,    1,    2
   0,    1,    0
   0,    1,    1
   0,   -1,    0
   0,    1,    1
  -1,    1,    0
   0,    0,    0
   0,    0,    0
   0,    0,    1
  -1,    0,    1
  -2,    0,    1
   0,    0,    1
   1,    1,    1
  -1,    1,    1
   1,   -1,    1
  -1,    0,    0
  -1,    1,    0
  -1,    0,    1
   0,   -2,    0
  -1,    0,    1
   0,    0,    1
   1,   -1,    0
   1,    0,    1
  -1,    1,    1
   0,    1,    1
  -1,    0,    2
   0,    0,    1
   0,   -1,    0
   0,    0,    1
   0,   -1,    0
  -2,    2,    1
   0,    1,    0
  -1,    0,    0
  -1,   -1,    1
   0,    0,    1
   0,    0,    1
   0,    0,    0
   1,    0,    1
   0,    0,    0
  -1,    0,    1
   0,    0,    0
  -1,    0,    1
   0,    1,    2
   0,    0,    1
   1,    0,    0
   0,    1,    0
  -1,    0,    2
  -1,    1,    0
  -1,    1,    0
   1,    1,    1
   0,   -1,    1
   1,    0,    1
  -1,    0,   -1
   0,    0,    2
   0,    1,    1
   1,    1,    1
   0,    1,    1
   0,    0,    2
   0,    1,    1
  -1,    1,    1
  -1,    2,    0
   0,    2,    0
   0,    1,    0
   1,    0,    0
   0,    0,    1
  -1,    1,    1
   0,    0,    0
   0,    0,    1
  -1,    2,    1
   0,    0,    1
   1,    1,   -1
   0,    0,    0
  -2,    1,    0
   0,    1,    0
   0,    2,    0
   1,    0,    1
   0,    0,    1
   0,    0,    1
  -2,    0,    1
   0,    1,    2
   0,    0,    2
  -1,    0,    0
   1,   -1,    2
   0,    1,    0
  -1,    0,   -1
  -1,    2,    1
   0,    1,    1
   1,    0,    1
   0,    0,    2
   0,   -1,    2
   0,    0,    1
  -1,    1,    0
   0,    2,    3
   1,    0,    0
  -1,    0,    2
  -1,   -1,    0
   0,    1,    2
   0,    0,    1
   1,    1,    1
  -1,    1,    0
  -1,    0,    1
   0,    1,    1
   0,    0,    0
   0,    1,    1
  -1,    0,    1
   0,   -1,    0
  -1,    0,    0
   0,    0,    0
   0,    0,    0
   0,    0,   -1
  -1,    1,    1
   0,   -1,    1
  -1,    1,    1
   0,    0,    1
   0,    1,    1
  -1,    0,    0
   0,    0,    0
   0,   -1,    0
  -1,    0,    0
   1,    0,    1
  -2,    0,    0
   0,    0,    1
  -1,    0,    1
   0,    1,    1
   0,    0,    0
  -1,   -1,    1
   0,   -1,    1
   0,    0,    1
   1,    0,    2
  -1,    0,    1
  -1,    1,    0
   0,    0,    0
   1,    0,   -1
   0,    0,    1
  -1,    0,    0
   0,    0,    2
  -1,    1,    1
   0,    1,    0
   0,    0,    2
   0,   -1,    1
   0,    0,    1
   0,    0,    0
   0,   -1,   -1
  -1,    0,    1
   0,    0,    1
   0,    0,    0
   0,    0,    1
  -1,    0,    0
   0,    1,    0
   0,    0,    1
   0,    0,    0
   0,    0,    1
  -1,    2,    0
  -2,    0,    1
  -1,   -1,    0
   1,    1,    0
   0,    1,    1
   0,    1,    1
