ax,ay,az
  63,    6,  -60
 -70,   28,  -33
-137,  -74,  -13
  -2,   74,  118
   8,   75,   -2
-166, -157,  -66
 159,  -76,  -65
 170,  -53, -136
-252,  -93,    0
 -32, -154,  -47
  37,  150,  116
 330,  -39,  129
  78,   18,   42
  47,  -51,  -37
 115,  -23,   17
  16,  119,   25
  -3,   60,   43
 -24,   72,  102
  33,  -21,   76
  15,    4,   29
-195, -146, -146
 131,  -44,    7
  -1,  -36,    6
  44,  -43,  -84
 155,   -6,   31
 -74, -115, -116
-166,   12,   36
 131,   -9,   14
 -75,  -78,  -13
  77,   -5,   67
  44, -136, -108
  42,    3,   55
  60,  -33,   25
 -23,   60,   51
  21, -140, -123
-100,  -44,  -27
  91, -119,  -23
