ax,ay,az
 -38,  -35,  -45
-161,   27,   43
-145,  -76,  -19
 -64,   10,   44
 -75,   -9,   -5
 -76,  -28, -105
-170,  -43,   47
-125,   22,   92
 -91,  -51,  -53
 -91,  -25,   63
 137,  -82,  -42
 -40,  -90,   16
 156,   50,   43
 122,  -71,  -23
-210,    9,  -21
 -29,  -16,  123
 -66,   55,  -61
  -5,   -5,  -33
-260,  -72,  109
-147,  -81,    7
  83,  -49,  134
   2,   66,  -21
 152,  169,  -14
 104,   46,    3
 -16,  -10,  -40
 118,  -55,  -43
  79,  -36,  -20
 123,   18,   30
-153,   41,    1
 -60,  -84,  -11
 -19,  -46,  -24
  56,  104,   34
  73,  144,   45
 -85,  -55,   31
 143,    8,   40
-104,   38,   44
  47,   76,    5
 185,   17,    6
-237,  129,  -85
 103,   41,   13
  64,    4,  139
-181,  -54,  -21
  64, -102,   65
 104,  -37,  -14
 180,  -29,   34
   6,   96,  -30
  10,   85,   48
  25,  -50,   68
 341, -173,   36
-393,   54,   18
-247,  -71,   93
 -69,    2,  130
 251,  -32,  -46
-117,   -6,  -31
 201,  -43,   31
  70, -100,   -3
-181, -117,  -56
-273, -108,   38
 -71,  -75,    4
 -54, -121, -102
  -8,  -22,   18
 -31,    0,   10
 -17,  -63,   19
  -3,  -56,    1
 -54,  -34,  -32
  -7, -106,    3
-148,  -53,   46
 -14,  -36,   27
 -14,   25,   41
 -44,  -86,   44
   8,  -84,   63
 -42,  -53,  -44
-293,   72,  -18
  84,   28,   39
  53,   81,   78
-178,   19,    1
  90, -103,   32
 193,  168,   29
 184,  -30,   31
 198,  -33,  114
-145,   97,  -29
  66,  -14,   34
 202,   55,   25
 -80,   67, -101
 -97,   70,  -46
 -13,  107,  -51
 -40,   84,  -19
  -2,   42,   -1
   7,    3,   -1
   4,    1,   -1
   0,    1,    0
  -1,    1,    1
  -2,    2,   -1
  -3,    2,    0
  -2,    2,    1
  -2,    1,    1
  -1,    0,    0
  -1,    0,    1
  -1,    3,    1
   0,    1,    1
  -2,    2,    1
  -2,    2,    0
   0,    2,    0
  -1,    2,    1
  -1,    2,    2
  -2,    4,    2
 -17,    4,    7
  -2,   -2,   -1
  -2,    2,    0
   0,    3,    1
   3,    0,    1
  -1,    1,    1
  -1,    1,    2
   0,    1,    0
   0,    2,    1
  -2,    2,    1
   0,    2,    1
  -2,    1,    0
  -1,    3,    1
  -2,    1,    0
  -1,    3,    1
  -2,    1,    1
  -2,    1,    1
  -2,    2,    1
  -2,    2,    1
   0,   -1,    0
  -1,    0,    0
  -1,    1,    0
  -1,    1,    1
  -1,    1,    1
  -1,    1,    0
  -2,    1,    0
  -1,    0,    1
  -2,    2,    0
   0,    0,    1
  -2,    2,    1
  -2,    1,    2
  -1,    1,    1
   0,    2,    1
  -1,    1,    1
  -1,    2,    1
  -2,    2,    1
  -1,    2,    0
   0,    1,    0
  -2,    1,    0
  -1,    2,    2
  -1,    1,    0
   0,    1,    1
  -1,    2,    2
  -2,    3,    1
  -1,    0,    1
  -1,    1,   -1
  -1,    2,    1
  -1,    2,    0
  -2,    1,    1
  -1,    2,    0
  -2,    1,    1
  -1,    3,    1
  -1,    1,    2
  -1,    2,    1
  -1,    1,    0
  -1,    2,    1
  -2,    1,    1
  -1,    1,    2
  -1,    2,    0
  -2,    2,    1
  -1,    0,    0
  -1,    1,    2
  -2,    2,    2
  -1,    1,    0
  -2,    1,    0
  -2,    1,    1
  -1,    1,    1
  -1,    1,    0
  -1,    2,    1
  -2,    2,    0
  -1,    1,    1
  -2,    1,    2
  -1,    1,    1
  -2,    3,    0
  -1,    2,    1
  -1,    1,    0
  -1,    1,    0
  -1,    2,    1
   0,    0,    1
  -1,    0,    0
  -1,    1,    1
  -1,    1,    1
  -1,    3,    2
  -1,    1,    0
  -2,    1,    1
  -2,    1,    0
   0,    1,    0
  -2,    1,    0
  -2,    1,    0
  -2,    2,    0
  -2,    2,    1
  -1,    2,    1
  -1,    0,    1
   0,    1,    1
  -1,    0,    0
  -1,    1,    0
  -1,    2,    1
  -1,    3,    1
  -1,    1,    1
   0,    1,    0
   0,    1,    1
  -2,    1,    1
  -2,    2,    0
  -3,    1,    0
  -2,    1,    1
  -2,    0,    0
  -1,    2,    2
  -1,    0,    1
  -1,    2,    1
  -2,    2,    2
  -2,    2,    1
   0,    2,    0
  -1,    1,    0
  -2,    2,    0
  -2,    1,    1
  -1,    1,    1
  -2,    1,    0
  -1,    2,    1
  -2,    2,    2
  -1,    1,    1
  -1,    3,    1
  -2,    2,    2
  -1,    2,    0
  -2,    1,    0
  -2,    2,    2
  -1,    2,    1
  -2,    2,    1
  -1,    1,    0
  -2,    1,    2
  -2,    2,    0
  -2,    2,   -1
  -2,    1,    0
