ax,ay,az
  35,  -67,    8
 -31,  -95,    6
-220,  -47,  -43
 100,    6,   20
  50,   20,  -19
 103,   26,  -19
  18,   11,   -9
  18,   -1,  -15
-192,    9,  -66
  56,  -24,    2
 -64,  -50,  -27
  60,  -59,  -12
 -25,  -24,    2
  53,   98,    4
  78,   37,  -55
 160,   64,  -46
  93,   17,   19
 110,  -42,   30
 -44,  -33,   17
-211,    5,  -35
-187,   38,   -8
  13,   14,  -45
  56,  -74,   54
 142,   35,   15
 103,   69,   34
  93,   11,  -15
-103,   65,  -11
-181,  118,  -50
  41,   10,   77
  15,   -3,   16
  -3,   50,   26
-160,   -2,   -3
 -47, -120,  -28
 -15,   53,   19
  47,   84,    7
  43, -111,   13
-107,   17,    5
-326,   41,   37
 112,   51,   24
-206,  -47,   -2
-414,  105,   21
 399, -268,   63
 -89,   -4,  -28
-113,   15,  -44
  38,   23,  -57
 -93,   52,  -53
  12, -155,   67
-199,  -59,    6
