ax,ay,az
  64,   69,  -12
 -22,   64,   16
 -44,   53,  -19
 -26,   64,   20
 -80,   -6,   54
 129,   38,  -27
 -32,   38,   14
-108,   -5,  -50
  94,    2,  -36
 171,  -74,    1
 216,   12,   -9
 145, -179,   39
 135,   41,  -45
 181,  -57,  -24
-206, -133,   61
  36,  -79,   95
  11,  -90,  -11
  -2,   23,  -26
 -54,  -39,    0
 -77,  -27,    7
 163,  -36,   -5
 -28,    3,  -36
 -11,  113,  -90
 -72,  -98,   -7
 -70,   17,  -63
 -21,  -19,  -19
 -95, -108,  -87
  62,  -69,   27
 -62, -126,   33
  95,    9,   -3
  49,  -34,   -8
  -2,  -38,   -1
 -99,  -80,  -27
  17, -104,   11
  15,  -77,    1
-111,   -4,   13
 -34,   17,  -24
  52,  -55,   10
  -7,   32,   55
 270,  -49,   47
  65,   57,   23
 -60,  -50,  -54
  64,    7,   71
  22,   76,   10
 -14,   72,  -87
   8,  -66,   12
 -51,  167,   86
 266,  101,  113
-291,   33,  -21
 -91,   10,   45
 -86,   83,    5
   4,  -32,   22
 -68,   51,   -1
  14,   29,    6
 109,   -5,  -29
   3,   56,  -11
-169,  123,  -13
  93,   49,  -48
  58,  -11,  -24
 -59,   58,  -13
  -5,  107,  -15
  74,   48,  -18
 201,  -47,    8
 112,  -43,    0
   1,  -35,   13
  54,  -23,    4
-234,  113,    7
-199,  -25,   37
  17,   75,   15
   8,  -26,   -2
  -1,   84,  -49
 -60,   98,   13
-122,   62,   23
 -84,  -20,   -5
 -72,   21,   49
  67,  -18,   -6
  77, -187,   35
 -94,  -37,   63
 -32,  -30,  106
 -47,  -68,   42
 -60,  -40,   25
   6,  -44,   77
 -88,  -53,  103
-162,  -29,  -24
  45,  -47,    5
 -15,   -2,   21
  43,   -7,   29
   1,  -59,   14
 -49,  -26,   21
-118,  -91,    4
  50,  -32,   11
  68,  -63,    5
 -17,  -24,   -1
-109,    7,   13
 201,   26,   36
-107,  -42,   58
-195,   91,    6
  35,  -78,   27
 120,  -74,   37
-139,  103,  -19
  -8, -117,  -35
 348,  -65,   -6
   5,   52,  -19
 107,  -44,  -66
  54,   25,  -31
 -99,  115,  -17
-122,   95,   26
  -6,   73,   23
 -68,  -48,    0
 100,   66,  -21
 -84,    8,   13
  58,   -2,  -36
  63,   -3,  -22
  18,   19,   12
 -62,   71,   19
 136,   86,   19
  75,   18,   41
 -96,   13,  -97
 -52,   26,   26
  49,   24,   -9
  60,   84,  -62
  22,   65,   -6
  -3,   15,   40
 -28,    8,    5
  24,   33,  -25
  10,  -13,  -29
  62,  -36,  -13
 154,   41,  -20
 -20, -171,   54
-170,  -39,   21
 106,  -41,   30
  29,  -37,   19
 -84, -141,    7
  -1,    9,   17
  91, -120,   41
 -15,  -71,   91
  14,   -7,   13
  -5,  -32,   -4
  -6,   -8,   -1
  -5,    7,   12
  -4,    6,    4
   2,    0,   -1
   6,   -1,   -3
   7,    0,   -1
   3,    0,   -2
   1,    1,    0
   0,   -2,   -1
  -2,    0,    2
   1,    3,    0
   1,   -3,   -3
   2,   -1,   -2
   3,   -7,    1
   1,    6,   -1
   6,    9,    5
   1,   -1,    1
  -1,    2,   -1
   1,    1,    0
   1,    0,   -1
   2,    1,    0
   2,    0,   -3
   2,    0,    0
   1,   -1,   -1
   0,    1,    0
  -1,    0,    0
   1,    0,    0
   2,    1,    0
   3,    1,   -1
   2,   -1,   -1
   2,    0,   -1
   1,    0,   -1
   1,    0,   -1
   3,    1,    0
   3,    0,    1
   2,    1,    1
   0,    0,    1
   3,   -1,   -3
   3,   -1,    0
   1,    0,   -1
   2,    1,    1
   2,   -1,    0
   1,    0,   -1
   1,    0,    0
   2,    0,    0
   1,    0,    0
   2,    1,    0
   3,    2,    1
   2,   -1,   -2
   1,    0,    0
