ax,ay,az
   0,   10,   11
  11,  -27,  -33
  73,   96,   38
 -30,  -54,  -36
 -12,  182,  267
  22,  113,  -93
 -43,  -73,  115
 -90,   78,  206
 320,  172,   98
  31,   57,   94
  94,   -5,   43
  87, -338,  265
  79,  103,    4
 478,  148,   43
  24,   36,   51
-135,  191,  -88
-238,  -33,  -50
  -5,  -70,   68
 221,   58,  -15
 191,  -16,   54
   3, -156,  130
 442, -125,  201
-216,  -97,  -43
 -72, -134,   -3
-179,   52,  194
 -18,   40,   83
 -41,  -49,  -20
 138, -124,  -48
-405, -109,   38
  84, -140,  118
 -29,  -31,   82
 -71,   85,  129
 155,  -48,  -57
  32,  -48,  119
 -67, -163,   27
 176, -170,   69
  96,    7,   29
  -8,  -81,   12
-106,  -84,   88
 -81,   91,  110
 185,   53,  101
  77,   97,   -2
  37, -150,   76
  57, -189,  -43
 -80,  125,    9
 -82,   67,  187
-254, -512,  329
-512, -512,  511
-182,  146,   25
-156,   86,    5
-148,   58,   65
 222,  -51,  108
-107,  169,    0
-221,   23,   19
 192, -150,    1
-453, -206,  347
-349,  -30,  -89
-250,   45, -102
-214,  -40,  -29
 511,   64,  241
 420,  -13,  168
-127,   65,  106
  98,  -61,  -68
  13,   22,   29
  81,   88,   17
 -35,  -49,  -31
 108, -133,  140
 152,  -16,  -21
 -60,  -39,   -4
   6,  102, -104
-267,  167,  104
  -6,   53,  -70
 169,   58,   14
 313,  -13,  160
 134,   53,  104
 -31, -124,  -70
  48,   87,  -16
 -10,   49,   35
 280,  -18,   46
 298,   -6, -152
 511,  -51,   28
  31,   23,  145
  -3,  102,   48
 -75,   12,   -9
-204,  -61,   71
-192, -116, -123
 255,    2,    2
 155, -136,   -1
 -30,  -61,  -54
 -55,  -37,  -24
  43,    1,   87
   3,  -54,   18
  -2,  -18,   -3
  -7,   -2,    3
  -1,   -1,    0
   0,    1,    3
  -1,    0,    1
  -4,    0,    1
   0,    0,    1
   2,    0,    1
   4,    1,    0
   0,    2,    1
   2,    1,    1
  -4,    1,    2
  -2,    1,    0
  -1,    0,    1
   4,    1,    0
  -1,    0,    1
   1,    1,    1
  -3,    0,    1
   2,    1,    0
   0,    0,    1
   0,    0,    2
  -1,    1,    2
  -1,    0,    1
   1,   -1,    1
  -1,    0,    2
   1,    0,    1
  -1,    0,    1
   0,    0,    1
   0,    0,    2
   1,    0,    1
   0,    1,    0
   0,    0,    1
   2,    0,    1
   0,    2,    1
  -1,    1,    1
   0,    0,    2
  -2,    0,    1
  -1,    1,    1
   1,    0,    2
   0,    1,    1
   0,   -1,    0
   0,    0,    0
   0,   -1,    3
  -1,    0,    2
   0,    0,    1
   0,    0,    1
   0,    0,    2
   0,    0,    1
   0,   -2,    2
  -1,    0,    1
  -1,    0,    0
   0,    2,    1
   0,    0,    1
   0,    0,    2
   0,    0,    1
  -2,    0,    1
   0,    0,    0
   0,    1,    2
   0,    0,    1
   0,    0,    1
   1,    0,    0
  -1,    0,    2
   0,    1,    0
   0,    2,    1
   0,    0,    2
   0,    0,    1
  -1,   -1,    1
  -1,    0,    1
   0,    0,    1
   0,    0,    1
  -1,    0,    1
   0,   -1,    0
   0,   -1,    2
   0,    0,    2
   1,    1,    1
   0,    1,    1
   0,   -1,    0
   0,   -2,    1
   0,    0,    2
   0,    0,    1
   0,    0,    1
   0,    0,    1
  -2,    0,    2
   0,    0,    0
   0,    0,    1
  -1,    0,    0
   0,    0,    2
   0,    1,    2
   0,    0,    1
  -1,    1,    2
   0,    1,    0
  -1,    2,    1
   0,    1,    2
  -1,    1,    0
   0,    0,    1
  -1,    0,    0
   0,    0,    2
  -1,    1,    0
  -2,    2,    0
  -1,    0,    1
   1,    0,    1
   1,   -1,    0
   1,    0,    1
  -1,    1,    1
  -1,    2,    1
  -2,    0,    0
  -1,    1,    1
   1,   -1,    3
   1,   -2,    1
   1,    1,    1
   1,    1,    1
  -1,    0,    0
   0,    0,    1
   0,    0,    1
   0,   -1,    2
   1,    0,    1
   0,    0,    2
  -1,   -1,    1
  -1,    0,    1
  -1,   -1,    1
   1,    1,    1
  -2,    0,    1
  -1,    1,    1
   0,    2,    1
  -1,    0,    1
   0,    0,    1
   1,    1,    1
   1,    0,    0
   0,    0,    1
   0,    0,    1
  -1,    1,    0
   0,    0,    2
   0,    1,    1
   1,    0,    1
   1,    0,    0
  -1,    1,    2
  -1,    0,    0
  -2,    0,    1
  -1,    2,    1
   1,    1,    1
   1,    1,    1
  -1,    0,    1
   0,   -1,    1
  -1,    1,    1
  -1,    1,    2
  -1,    0,    1
   2,    0,    2
   1,    1,    1
  -1,    1,    1
   0,   -1,    1
  -2,    1,    2
  -1,    1,    1
   0,    0,    1
  -2,    1,   -1
   1,    0,    0
   0,    2,    1
  -1,    0,    1
   0,    0,    1
   0,   -1,    1
   0,    1,    1
   0,    0,    2
   0,    0,    0
   0,    0,    0
   0,    0,    1
   0,   -1,    1
  -1,    1,    1
