ax,ay,az
  65,   13,  -40
-228,    7,  -72
 270,   60,    9
 182, -138,  -80
  -4,  -58, -105
 147,  -58,   98
   5,   53,  -88
 181,   62,  -24
-143,   41,  279
-197,   56,  -20
  28,   53,   64
-140,   30, -148
   0,  -47,   -2
  55, -126, -128
  25, -103,  -20
  19,  -60,    6
   6,   -2,    1
   1,   -1,    1
   1,    0,    0
   0,    1,    1
  -1,   -1,    1
  19,   -2,   -1
  14,    0,    2
  18,   -5,    2
  27,   -1,   14
  29,  -18,  -25
  87,   57,   67
  77,    7,   53
  48,  -12,  -37
  16,  -26, -127
 170,  -86,  -94
  36,   44,   67
 -59, -111,  -50
 -24,  -31,   60
-213,   68,   79
 316,  -19,   38
-103,   76,  165
 -68,   50,  -61
 189,   17,  122
 -41,   51,   -5
-140,    1,   25
-119,   99,  141
 -13,   43,   77
 -54,   10,   47
 -12,   32,   65
 -68, -115, -103
 -44,  -15,   -7
 -12,   -8,    2
 -34,   26,   10
 -97,  -60,  -45
  27,  -17,   -3
  81,   20,   34
-159, -105, -176
  91,   27,   63
 -68,  -87,  -23
  39,  -40,   68
  69,  -14,    0
-114,  -39,  132
 -79,   50,  140
 115,   53,   93
-104,  -37,   30
 -76,  -95,   91
-119,   14,  -32
-238,   -4,  -13
 150,   88,  153
 -52, -113,  -55
  29,  180, -115
 246,  -43,    6
-136,  -55,   61
 281,  204,  184
 -57,  133,   86
 -77,   96,   46
 -60,   -7, -100
  81,   23,  104
-191,   42,   39
 -55,   57,   45
 -83,  141,   33
  29,   36,    2
  51,  -39, -138
  54,  -51,  -38
-207, -114, -141
-171,  -66,   29
  90,   63,  120
 -48,   88,   36
  -9,  115,  332
 -49,  -71,   17
  27,  -23,  127
-352, -145,  162
 282,   19,   23
-364, -100,   55
 -13, -228,  291
-347,  511, -265
-184,   59,  154
-313,   35,  119
 -62,  -59,  278
-438, -189,  -56
  36, -244,  281
 115,  -20,   98
 110,    1,  145
 -98,   15,  217
-219,  -36,  198
-104, -253,   64
 177,  167,  -23
-152,  -66,   28
  20,  -43,   15
 148, -189,  -13
 -84,  -37,  148
 -50,  100,  144
   4,  -20,  -42
  -4,  -29,  -57
 133,  -30,   10
  28,   24,   35
  60,  -19,    1
 -28,    2,   23
  77,   -8,    6
  30,   -9,   -4
   1,    3,    3
   0,   -2,    1
  -3,    1,    2
  -2,   -3,    2
  -3,   -1,    0
  -2,    0,    1
  -2,    0,    1
  -2,    0,    2
   1,    0,    1
   1,   -1,    1
  -2,    0,    1
  -2,   -1,    1
  -2,    0,    1
  -2,    0,    0
   2,   -2,    0
   2,    0,    2
   0,   -3,    0
  -2,   -1,    1
  -1,    1,    2
  -1,   -2,    2
  -1,   -1,    0
   0,   -1,    0
  -1,   -1,    0
  -1,   -1,    0
   0,   -2,    0
  -1,    0,    1
  -1,   -1,    2
  -1,   -1,    1
  -1,   -1,   -1
  -1,   -1,    0
   0,   -2,    2
  -1,   -1,    1
  -1,   -2,    1
  -1,   -1,    1
  -1,   -1,    2
  -1,    0,    1
  -1,   -2,    0
  -1,   -1,    1
  -2,    0,    1
   0,   -2,    1
  -1,   -1,    1
  -2,   -1,    0
  -1,   -1,   -1
   0,   -2,    0
  -2,    1,    1
  -2,   -1,    1
  -1,   -2,    0
   0,   -1,    0
  -2,    0,    1
  -2,    0,    0
  -2,   -1,    0
  -1,   -1,    1
  -2,   -1,    1
  -1,    0,    0
  -1,   -2,    1
  -1,   -1,    1
  -1,    0,    1
  -2,   -1,    0
   0,   -1,    1
  -2,   -1,    0
  -3,    0,    1
  -2,   -1,    1
  -1,    0,    2
  -1,   -1,    1
  -1,   -2,    1
  -2,   -1,    1
  -1,   -2,    1
  -1,   -1,    1
  -2,    0,    1
  -1,   -2,    0
  -1,   -1,    1
  -1,    0,   -1
  -2,   -1,    0
  -1,    0,    2
  -1,    0,    1
   0,   -1,    0
  -1,   -1,    0
   0,   -1,    1
  -2,   -1,    2
  -1,    0,    1
  -2,    0,    1
   0,    0,    1
  -1,   -1,    0
  -1,   -2,    1
  -2,   -1,    0
  -2,    0,    0
  -1,   -1,    1
   0,   -2,    0
  -1,   -1,    0
  -1,   -1,    0
  -1,   -1,    0
   0,   -3,    2
  -1,   -2,    1
  -2,    0,    1
  -1,    0,    0
   0,   -1,    1
  -1,    0,    0
  -1,   -1,    1
  -1,   -1,    0
