ax,ay,az
  88,  -26,   10
-197, -102,  -34
 -14,   26,   30
-148,  -25,   10
   4,  -31,  -21
  79,  -52,  -84
 134,   51,   30
 -14,  -11,   -9
  15,    6,  116
-113,  -74,   74
  45,   45,   21
  32,  -10,  -30
-162, -147,  -43
-178,    4,   24
  88,   33,   86
  59,   28,   26
 280,  -56,  -68
 -26,    7,   92
   7,  -50,  -23
-132,   -5,   66
  29,   25,  -80
  48,    5,    2
 -28,   -1,   20
   8,  105,   62
  21,   87,  -26
  77,    4,    0
  67,   80,   28
  -4,    5,   57
-222,   48,  -87
 124,    0,  -46
 -81,   41,  -16
  12,   -3,   28
 -51,  -94,   97
  57,  113,   82
   2,    3,   17
-274,   -8,   42
-106, -142,   41
-151,  -75,   66
 -46, -117,  -22
 -48,  -62,   40
  -8,  -40,    6
  -1,   -1,    4
  -1,  -35,    7
  -6,  -11,    2
   1,   17,    3
 -18,  -33,   17
  24,    7,  -35
 -60,  -68,   15
 -43,    2,   45
  15, -107,  -47
 -82, -181,  -35
 -56, -137,  -46
-267,   71,   97
-148, -164,   13
 243,  -40,   39
 124,  -27,    0
   0,   -5,  -12
 130,  -56,   -1
 -78,  -12,   32
 254,   19,  -10
 -80,  -28,   43
  43,  116,   52
  70,    2,   17
 121,   56,   45
  18,  -39,    8
-105,  106,   91
 186,   74,  -76
  -9,  143,    7
-199,   31,  -20
  29,   39,  -64
  41,   77,   52
   6,   61,  -59
   9,    2,   46
 -54,   72,  -93
 120,  116,   15
-106,   59,   10
 101,   34,  -69
  62,   44,   18
 -50,    2,  -22
 -32,   80,   -2
-103,  -56,   29
-115,    3,   31
  63,   -2,   27
-132,   45,   -5
 -82,   29,   85
 -63,  -34,  -26
-144,  -59,   31
  28,  -71,  -23
  37,  -73,  -17
 -17,  -34,  -29
 -27,  -69,  -12
 -15,  -65,  -13
  30,  -24,   51
  14,  -29,    6
  66,  -28,   -6
  24,   -6,   13
 -28,  -21,   -1
  25,   -1,    1
   6,   -1,   -3
  -2,    3,    2
  -7,   -4,   -3
  -3,    0,    0
  -3,    0,   -1
  -3,    2,    0
  -2,    0,    2
  -1,    1,    0
  -1,   -1,    0
  -1,    0,    1
  -2,    0,    2
   0,    0,    1
  -4,    0,    1
  -4,    0,    1
  -2,    0,    1
  -3,    0,    0
  -3,    0,    1
  -1,   -1,    1
  -2,   -1,    1
  -2,    1,    1
  -3,    1,    1
  -2,    0,    1
  -2,    0,    0
  -2,   -1,    0
  -2,    0,    0
  -3,    1,    2
  -3,    0,    0
  -1,    0,    0
  -2,    0,    1
  -2,    0,    0
  -2,    0,    0
  -2,    1,    0
  -1,    1,    2
  -2,    0,   -1
  -2,    2,    2
  -3,    1,    1
  -2,    0,    0
  -1,    0,    1
  -2,   -1,    1
  -1,    3,    2
  -4,    0,    1
  -2,    0,    0
  -2,   -1,    1
  -1,    0,    1
  -3,    1,    1
  -1,    1,    0
  -3,    0,    0
  -3,   -1,    1
  -3,    0,    1
  -3,    0,    1
  -2,    0,    1
  -1,   -1,    1
  -1,   -1,    1
  -1,   -1,    1
  -2,    1,    1
  -2,    2,    1
  -3,    0,    1
  -2,   -1,    0
  -3,    1,    2
  -1,    0,    1
  -2,    0,    2
  -3,    0,    1
  -4,    0,    0
  -3,    1,   -1
  -2,    2,    2
  -3,    0,    2
  -2,    1,    1
  -2,    0,    1
  -2,    0,    0
  -3,    0,    0
  -1,    0,    2
  -3,    1,    1
  -3,   -1,    1
  -3,   -1,   -1
  -3,    1,    3
  -3,    0,    2
  -2,    0,    1
  -2,    0,    1
  -3,   -2,    0
  -3,    0,    1
  -2,    0,    1
  -3,    0,   -1
  -2,   -1,    0
  -2,   -1,    1
  -2,    0,    1
  -2,    1,    0
  -3,    2,    1
  -3,    1,    1
  -2,    0,    0
  -2,    0,    1
  -3,    0,    1
  -3,    1,    1
  -2,    0,    1
  -4,    1,    0
  -4,    0,    0
  -3,   -1,    1
  -4,    1,    1
  -3,    0,    1
  -3,    1,    1
  -3,    1,    1
  -3,    0,    0
  -4,    1,    1
  -2,    0,    2
  -3,    1,    2
  -3,    1,    0
  -2,   -1,    0
  -4,    1,    1
  -4,    1,    1
  -3,    0,    0
  -3,    1,    1
  -3,    0,    1
  -3,    0,    0
  -3,    0,    1
  -3,    1,    0
  -3,    1,    1
  -3,    0,    0
  -3,    1,    0
  -4,    1,    0
  -4,    1,    0
  -3,    0,    1
  -3,    2,    2
  -4,    0,    0
