ax,ay,az
 -50,  102,  -12
 117,   80,  -10
 -29,   83,   26
  76,   83,   -8
-155,  -50,   32
  29,   25,  -17
 -27,  -19,  -54
 -16,   -3,   40
-205,    2,    2
-124,  -60,  -36
  -4,    6,    4
  66,  -50,   -7
-117,  -50,    3
 -49,  -34,   42
 -12,  -60,    3
  26,  -38,   10
   8,  -24,    5
   1,  -41,   -1
   7,   -2,    0
   0,   -3,    0
  10,   -7,    0
  13,   -1,    3
   4,   -9,    1
  12,   -3,   -7
  45,    2,    5
  52,   -2,   -6
  44,    2,    8
 104,    9,  -14
  27,   23,   -9
-142,  -17,   60
 -26,   17,   14
  22,   -5,  -12
 193,    4,  -18
  52,   23,   19
 -41,   51,   23
  82,   14,    0
 -63,   44,   16
  27,   48,    8
 109,  -52,   40
 106, -106,  -22
-173,   81,   29
  42,  -70,   24
-140,   11,   -1
  32,  -34,  -55
  35,  -29,   -7
 -43,   31,   13
-217,  -43,   12
 101,    2,   77
  68,   -4,  -22
 -46,  -15,   14
 -66,   -8,    3
 -31,   -5,    2
 -42,  -68,    6
 -49,  -14,   36
 -99,   40,  -80
 -52,  -69,    7
 -30,   38,  -66
 -41,  -20,  -46
 -32,    6,  -85
  75, -109,   20
  37,  -77,   29
 121,   -6,  -87
   5,  -62,  113
 -65, -105,   53
  38,   63,  -41
 116,  -44,   66
-147,   -3,   18
 -82,  -36,  -60
 -71,   97,   -2
  14,  -19,    7
  95,  114,  -72
  -9,   -3,   14
  -3,  127,  -38
 -75,   70,  -27
  57,   96,  -31
  66,   31,   39
  48,  -23,   71
 -55, -132,  -26
  33,  -19,  -53
   9,  -30,   49
-197,   58,   10
 -37,   36,   73
  49,   -8,   94
 137,  -55,   51
 -82,    5,  -67
 -55,  124,   67
 -55,   -1,   31
  86,  -15, -131
 152,   85,   43
 -52,   73,  -21
 -93,   25,   99
 -27,  -32,  110
  15,   -5,   37
 307,  -70,   -9
-144,   36,   44
 171,    0,   31
-250,   84,   -9
 -42,  170,   11
-187,  -33,  -58
-205,  -95,   14
  33,   16,  181
 -70,   76,  -27
 -29, -113,   56
 100,  -89,  123
-128,  -18,  101
 -93,  -25,  -15
   0,    7,   33
  96,  -53,   30
  86,   -5,   37
  21,   63,   27
 -20,   -6,    8
   0,  -11,   -5
  11,   -3,   -2
  10,   -2,    1
   9,   -3,   -1
  -5,   -3,    0
  -7,   -3,   -1
  -7,   -2,    0
  -6,   -1,   -1
  -6,   -2,    0
  -1,   -1,   -1
   2,   -4,    0
   1,   -2,    0
   2,   -3,   -1
  -1,   -3,    1
   1,   -3,    0
  -1,   -1,    2
  -4,   -4,   -1
  -4,   -2,    0
  -3,   -4,    0
  -5,   -4,    0
   0,   -4,    1
  -1,   -2,    0
   0,   -4,    1
  -1,   -2,    0
  -2,   -3,    0
  -2,   -3,    0
  -3,   -4,    0
  -3,   -2,    0
   0,   -3,    0
  -2,   -3,    0
  -3,   -3,    1
  -3,   -3,   -1
  -3,   -3,   -1
  -3,   -3,   -1
  -1,   -2,    1
  -2,   -2,    0
  -1,   -2,    0
  -1,   -4,   -1
  -1,   -3,    0
  -3,   -2,    0
  -1,   -3,    0
  -4,   -2,    1
  -1,   -2,    0
  -2,   -3,    0
  -2,   -3,   -1
  -2,   -2,    0
  -3,   -3,   -1
  -2,   -3,    1
  -2,   -3,    0
  -3,   -2,    0
  -2,   -3,    0
  -2,   -3,    0
  -2,   -3,    0
  -2,   -3,   -1
  -2,   -2,    0
  -2,   -3,    1
  -3,   -2,    1
  -3,   -3,    0
  -2,   -3,   -2
  -2,   -3,    0
  -2,   -2,    0
  -2,   -3,    0
  -2,   -2,    0
  -2,   -3,    0
  -1,   -3,    0
  -2,   -3,   -1
  -1,   -2,    0
  -1,   -2,   -1
  -2,   -5,   -2
  -4,   -3,   -1
  -3,   -4,   -2
  -4,   -2,   -1
  -3,   -1,   -1
  -3,   -2,   -1
  -2,   -3,    0
  -2,   -1,    0
   0,   -1,    0
  -2,   -1,    2
  -1,   -4,    1
