ax,ay,az
 -25,   13,  105
 -64,  -41,   -2
  19,  -44,  -15
   5, -110,  -25
 -75,  -43,  -38
  94,  -16,  -49
  31,   26,   47
-142,   88,  109
 -82,   93,  142
 -61,   38,   27
   9,  -81,  -11
 161,  -13,  -10
 -77,   50,   27
  89,   20,    2
 -70,  -32,  -76
  28,  125,   47
  23,  -12,   13
 -24,  -17,  -48
-168,  -97, -183
  13,   42,   -4
 195,    4,  -94
 -52,   56,   97
 214,   91,   57
 -26,   54,   86
   9,  -24,   -1
 272,  -25,  -78
-269,  -65,  -40
 -66,   61,   24
 284,   24,   41
   3,  104,  206
  46,   49,  -85
-312,   57,  119
  14,  107,  -28
-188,  -22,   -5
-226,   18,   -9
-296,   90,   93
 238,  -17,   52
-257,   47,  144
-138,   -6,  103
 301, -357, -182
-190,  105,   96
  92,  -40,  116
 314, -224,  119
-132,   11,  102
 160,  -29,  119
-355,  -73,   83
 -12,  -17,  -91
 -12,  -49,    0
 -70,  -50,    5
  14,  -86, -142
  39,  -93,  -25
 -84,  -13,   57
 -22,  -58,  -12
 -38,  -16,   21
 -18,  -44,  -11
 -11,  -11,   19
 -16,  -48,   14
 -15,  -80,   11
  -1,  -92,   31
  73, -136,   45
  62,  -31,   28
  -9, -181,   -9
 110, -143,   19
  21, -148,   48
 -18,  -89,  220
-168,   18,  -20
-266,  -44,   34
  87,  -62,    4
 336,  -41,   64
 135,   54,   -4
 136,  152,  237
  44,    2,  123
-216,  151,  121
-433,  163,  -91
 316,  -48,  166
 155,   39,   91
  27,  123,  106
  44,   75, -102
 -33,   53,  122
 -78,   47,  -18
  18,  -32, -107
  16,   18,  -26
   3,   14,   -2
   6,   11,    1
  -1,   -2,    0
  -1,    6,    3
  -2,    1,    2
  -3,    1,    1
  -4,    0,    1
  -3,    4,    1
  -2,    2,    0
  -1,    0,    1
  -2,    1,    1
   0,    1,    2
  -2,    4,   -1
  -2,    1,    1
  -3,    2,    1
  -2,    2,    1
  -1,    2,    1
  -1,    1,    0
  -1,    0,    1
  -2,    1,    1
  -2,    2,    1
  -2,    2,    0
  -2,    2,    2
  -1,    1,    1
  -1,    2,    0
  -2,    2,    1
  -2,    2,    0
  -2,    1,    1
  -2,    2,    1
  -2,    2,    0
  -2,    2,    0
  -2,    3,    1
  -1,    1,    1
  -2,    2,    2
  -2,    2,    1
  -2,    1,    0
  -2,    2,    2
  -1,    2,    1
  -1,    2,    0
  -2,    2,    0
  -2,    2,    1
  -1,    1,    0
  -2,    2,    0
  -2,    2,    1
  -2,    2,    1
  -2,    3,    2
  -2,    1,    0
  -3,    2,    1
  -1,    2,    2
  -1,    2,    1
  -2,    1,    2
  -2,    2,    1
  -2,    1,    0
  -1,    1,    1
  -1,    1,    2
  -2,    2,    0
   0,    1,    1
  -3,    2,    2
  -2,    1,    1
  -1,    2,    1
  -1,    2,    1
  -2,    1,    1
  -2,    1,    1
  -2,    1,    1
  -2,    2,    1
  -1,    1,    2
   0,    0,    0
  -2,    0,    1
  -2,    2,    1
  -2,    3,    1
  -1,    2,    0
  -3,    3,    1
  -2,    2,    1
  -2,    1,    1
  -1,    2,    0
  -1,    1,    1
  -2,    1,    0
  -2,    1,    1
  -2,    2,   -1
  -2,    2,    1
  -2,    1,    0
  -1,    1,    2
  -1,    1,    1
  -2,    1,    1
  -1,    1,    1
  -2,    3,    1
  -2,    2,    1
  -2,    1,    2
  -2,    2,    0
  -1,    2,    3
  -1,    2,    2
  -2,    0,    1
  -1,    1,    1
  -2,    2,    2
  -2,    2,    1
  -2,    1,    1
  -2,    2,    0
