ax,ay,az
   4,   33,   35
-100,    4,   -2
-120,  -39,  -19
 -35,  -94,   50
 -31,  -10,   29
  43,  -29,  -41
  42,  -25,  -54
 -25,  -57,   43
  76,   76,   22
 -17,  -46,   31
  58,    4,   13
  62,  122,  -36
  59,   47,  -22
 -76,   64,   -3
  31,  -20,   14
  10,   27,  -10
 -34,   -5,   -4
 -21,   50,   30
  37,  -25,   11
  71,   -7,   55
  15,   13,   41
   1,   89,   45
  68,  -19,   -9
  89,   24,    3
  16,   16,    8
  27,  -10,   -1
  22,   -3,   12
 -25,  -13,    4
  -5,    6,   -2
  14,   -6,    7
  29,  -18,   23
 -32,    8,    9
  -1,    0,    2
  -1,    3,   -3
 -12,    0,   -1
 -11,   18,    1
  -6,   28,   -2
 -40,    0,   -3
  37,   33,    1
  -5,   24,   12
 -14,  -16,   -5
   3,  -44,  -43
  -8,  -39,    2
 -11,   -7,    1
  -8,   -9,  -10
   3,   19,   34
  -5,    3,  -22
   0,    1,    0
   3,    3,    0
   0,   -1,   -3
  -4,    1,   -1
  -2,   -5,   -5
 -13,   10,    2
   0,  -11,   -5
  -5,    4,   -2
  -7,   10,   -3
  -1,    5,    6
 -12,    7,    4
  17,  -11,    3
  -1,    5,   -2
  -5,  -14,  -22
 -10,    9,   12
  -7,  -21,  -10
  -7,    8,   13
   3,   10,    3
  18,   -9,    2
 -10,    2,    0
  -4,   13,  -19
  -8,    7,  -12
  19,    7,   12
   5,    1,    4
   6,   -5,    8
   3,   11,    0
  -3,    9,    7
  -2,    8,    0
  -2,    9,   -4
   0,   15,   -6
 -13,   25,  -10
  -9,   27,  -20
  30,   38,   27
  15,    3,   -1
   8,    1,   -5
   5,   10,   -8
  -2,   -2,    5
   4,  -17,   13
   9,   10,    3
